sale_id;item_id;quantity_purchased
21715;355;1
21715;904;1
21716;882;1
21717;907;1
21718;556;1
21719;801;1
21719;882;1
21720;450;1
21721;904;1
21722;882;1
21722;1116;1
21723;1124;1
21724;904;1
21725;904;1
21726;814;1
21727;904;1
21727;1026;1
21728;904;1
21729;867;1
21729;1127;1
21730;981;1
21731;1061;1
21732;904;1
21733;904;1
21734;115;1
21734;612;1
21735;904;1
21736;612;1
21736;780;1
21737;182;1
21737;1124;1
21738;363;1
21739;46;1
21739;930;1
21740;1071;1
21741;208;1
21742;518;1
21743;780;1
21743;1124;1
21744;115;1
21745;89;1
21745;363;1
21745;446;1
21745;781;1
21746;603;1
21746;904;1
21747;363;1
21748;1071;1
21749;551;1
21750;1022;1
21750;1111;1
21751;876;1
21752;1061;1
21753;72;1
21753;450;1
21754;1130;1
21755;890;1
21755;1130;1
21756;904;1
21757;904;1
21758;1024;1
21759;518;1
21759;950;1
21759;1124;1
21760;89;1
21760;446;2
21761;814;1
21761;904;1
21761;1026;1
21762;774;1
21763;432;1
21764;267;1
21765;177;1
21766;46;1
21767;641;1
21767;716;1
21768;904;1
21769;1071;1
21770;620;1
21770;904;1
21771;904;1
21771;1061;1
21772;1024;1
21772;1035;1
21773;46;1
21773;876;1
21773;887;1
21773;904;1
21774;36;1
21774;182;1
21775;446;1
21775;827;1
21776;904;1
21777;92;1
21778;1071;1
21779;890;1
21779;1026;1
21779;1130;2
21780;446;1
21781;909;1
21782;1071;1
21783;930;1
21784;363;1
21785;814;1
21786;847;1
21787;131;1
21787;847;1
21788;208;1
21789;1082;1
21790;778;1
21791;518;1
21791;827;1
21792;496;1
21793;1026;1
21794;526;1
21794;890;1
21794;917;1
21794;1071;1
21794;1117;1
21795;222;1
21795;1127;1
21796;860;1
21797;658;1
21798;208;1
21798;1026;1
21799;847;1
21799;1061;1
21800;1009;1
21801;773;1
21802;1026;1
21803;887;1
21804;518;1
21804;716;1
21805;43;1
21805;148;1
21805;208;2
21805;553;1
21805;905;1
21805;941;1
21806;1026;1
21807;496;1
21808;1026;1
21809;363;1
21809;418;1
21809;749;1
21810;1105;1
21811;569;2
21812;1039;1
21813;850;2
21814;78;1
21815;774;1
21816;768;1
21816;788;1
21817;847;1
21818;1040;1
21819;1071;1
21820;363;1
21821;92;1
21821;1003;1
21822;90;1
21822;847;1
21823;363;1
21823;768;1
21824;446;1
21825;671;1
21825;788;1
21826;930;1
21827;890;1
21828;1056;1
21829;847;1
21829;930;1
21830;46;1
21830;1026;1
21830;1071;1
21831;446;1
21831;890;1
21832;450;1
21832;917;1
21832;1130;1
21833;446;1
21833;827;1
21834;446;1
21835;986;1
21835;1071;2
21836;43;1
21837;1117;1
21838;496;2
21838;901;1
21839;890;1
21840;1046;1
21841;781;1
21842;1071;1
21843;518;1
21844;374;1
21845;251;1
21846;373;1
21846;1071;1
21846;1126;1
21847;518;1
21848;1039;1
21848;1079;1
21849;460;1
21850;620;1
21850;890;1
21850;941;1
21851;69;1
21852;78;1
21852;208;2
21852;727;1
21852;847;2
21853;847;1
21854;446;1
21855;363;1
21856;511;1
21856;518;1
21857;43;1
21857;901;1
21858;847;1
21859;900;1
21860;121;1
21860;446;1
21860;887;1
21861;778;1
21862;115;1
21862;1124;1
21863;46;1
21864;1119;1
21865;1040;1
21865;1049;1
21866;932;1
21867;526;1
21868;788;1
21868;1124;1
21869;1105;1
21870;1136;1
21871;1026;1
21872;569;1
21872;1071;1
21873;378;1
21873;496;2
21874;858;1
21875;720;1
21876;847;1
21876;1026;1
21877;1127;1
21878;1039;1
21879;46;1
21879;373;1
21879;446;1
21880;208;1
21881;553;1
21882;1009;1
21883;505;1
21883;1124;1
21884;716;1
21885;774;1
21886;827;1
21887;36;1
21888;830;1
21888;1124;1
21888;1125;1
21889;774;1
21890;182;1
21890;1117;1
21891;46;1
21892;446;1
21893;1124;1
21894;114;1
21895;814;1
21896;511;1
21896;518;1
21897;446;1
21898;518;1
21899;307;2
21899;941;1
21900;904;1
21901;574;1
21901;905;1
21902;904;1
21903;115;1
21903;208;2
21904;904;1
21905;887;1
21905;904;1
21906;1026;1
21907;222;1
21908;208;1
21908;814;3
21908;956;1
21909;69;1
21909;511;1
21909;867;2
21910;222;1
21911;904;1
21911;1026;1
21912;924;1
21913;1138;1
21914;904;1
21915;115;1
21915;1123;1
21916;115;1
21916;222;1
21917;208;2
21917;904;1
21918;445;1
21918;998;1
21919;779;1
21920;904;1
21921;899;1
21922;904;1
21923;446;1
21924;904;1
21924;1026;1
21925;904;1
21925;1074;1
21926;774;1
21926;904;1
21927;363;3
21928;298;1
21929;904;2
21929;1136;1
21930;904;1
21930;1130;1
21931;904;1
21932;446;1
21933;904;1
21934;788;1
21934;887;1
21935;904;1
21935;1026;1
21936;983;1
21937;446;2
21938;43;1
21939;691;1
21940;904;1
21940;1026;1
21941;904;1
21941;1029;1
21942;1119;1
21943;446;1
21944;363;1
21945;774;1
21945;904;1
21946;1032;1
21947;1039;2
21948;208;2
21948;620;1
21948;904;1
21948;1115;1
21948;1126;1
21949;1074;1
21949;1127;1
21950;518;1
21951;838;1
21952;208;2
21952;1130;1
21953;446;1
21953;1121;1
21954;904;1
21955;92;1
21955;794;1
21956;904;1
21957;446;1
21958;932;1
21959;363;4
21959;1117;1
21960;446;1
21960;904;1
21960;1125;1
21961;991;1
21962;904;1
21963;904;1
21963;906;1
21964;251;1
21964;1124;1
21965;1125;1
21966;887;1
21967;794;1
21968;450;1
21968;805;1
21969;460;1
21969;904;1
21970;603;1
21971;208;2
21971;620;1
21971;904;1
21971;1051;1
21972;92;1
21973;904;1
21973;1096;1
21974;904;1
21974;917;1
21974;1063;1
21975;904;1
21975;1096;1
21976;904;1
21977;814;2
21978;446;1
21979;904;1
21980;904;2
21981;1141;1
21982;782;1
21982;1124;1
21983;603;1
21983;904;2
21984;43;1
21985;603;1
21985;904;1
21986;1140;1
21987;1141;1
21988;114;1
21989;904;1
21989;1140;1
21990;1003;1
21991;1140;1
21992;1125;1
21992;1144;1
21993;115;1
21993;904;3
21994;1140;1
21995;460;1
21995;904;2
21996;904;1
21996;1141;1
21997;814;2
21997;1032;1
21998;904;1
21999;36;1
22000;1119;1
22001;124;1
22001;222;1
22001;904;1
22002;1043;1
22003;904;1
22003;1115;1
22004;233;2
22005;652;1
22006;1125;1
22007;363;1
22007;372;1
22008;904;1
22009;827;1
22010;115;1
22010;904;1
22010;1124;1
22010;1141;1
22011;21;1
22012;904;1
22013;867;1
22014;781;1
22015;1140;1
22016;1026;1
22017;130;1
22018;1123;1
22019;43;1
22019;496;2
22019;904;1
22020;904;4
22021;882;1
22022;302;1
22022;1125;1
22023;569;1
22024;932;1
22025;46;1
22025;904;1
22025;1140;1
22026;904;1
22027;1146;1
22028;53;1
22029;882;1
22029;917;1
22030;1026;1
22031;222;1
22032;1126;1
22033;603;1
22034;904;1
22035;446;1
22036;1079;1
22037;1140;1
22037;1146;1
22038;1121;1
22039;1026;1
22040;882;1
22040;904;1
22040;1141;1
22041;1117;1
22042;882;1
22043;1130;1
22044;1130;-1
22045;50;1
22046;1140;1
22047;603;1
22048;569;1
22049;1127;1
22050;814;1
22051;887;1
22051;1120;1
22052;1009;1
22053;904;1
22054;890;1
22055;603;1
22056;930;1
22057;36;1
22058;114;1
22059;1043;1
22060;569;1
22061;904;2
22062;130;1
22062;1124;1
22063;548;1
22063;1026;1
22063;1130;1
22064;814;1
22065;1125;1
22066;574;1
22067;1130;1
22068;50;1
22068;496;2
22068;904;1
22068;941;1
22068;1142;1
22069;792;1
22070;1141;1
22071;222;1
22071;867;2
22072;548;2
22072;794;1
22073;778;1
22073;904;2
22074;930;1
22075;446;1
22075;904;1
22076;904;1
22076;1140;1
22077;882;1
22077;1003;1
22078;904;1
22079;904;1
22079;1140;1
22080;882;2
22081;917;1
22082;990;1
22083;887;1
22084;222;1
22084;556;1
22085;904;1
22085;1026;1
22086;496;1
22087;904;1
22088;764;1
22088;882;1
22089;1061;1
22090;446;1
22091;69;1
22092;890;1
22093;904;1
22094;43;1
22094;882;1
22094;904;1
22094;909;1
22095;930;1
22096;882;1
22097;304;1
22098;917;1
22099;450;1
22100;1130;1
22101;882;1
22102;53;1
22102;1138;1
22103;226;1
22103;302;1
22104;1089;1
22105;904;1
22106;574;1
22106;904;1
22107;115;1
22108;949;1
22109;446;1
22110;904;1
22111;1140;1
22112;117;1
22113;43;1
22113;90;1
22114;882;1
22114;907;1
22115;1144;1
22116;1102;1
22117;450;1
22117;890;1
22118;882;2
22118;887;1
22119;890;1
22119;932;1
22120;904;1
22121;904;1
22121;917;1
22122;850;1
22123;496;2
22124;446;1
22125;882;1
22126;904;1
22126;1117;1
22127;43;1
22128;1125;1
22129;446;1
22130;148;1
22130;1126;1
22131;969;1
22132;115;1
22133;1124;1
22134;548;1
22135;781;1
22135;846;1
22136;1124;1
22137;882;1
22138;981;1
22139;890;1
22139;1126;1
22140;782;1
22140;904;1
22141;904;1
22142;882;1
22143;72;1
22144;446;1
22145;257;1
22145;904;1
22145;1061;1
22146;856;1
22147;838;1
22148;208;2
22148;882;1
22148;904;1
22149;882;1
22149;890;1
22149;904;1
22150;904;1
22151;496;2
22151;876;1
22151;904;1
22151;941;1
22151;1084;1
22152;574;1
22153;446;3
22153;907;1
22154;43;1
22154;1141;1
22155;446;1
22156;1141;1
22157;882;1
22158;569;1
22159;540;1
22159;998;1
22160;90;1
22160;450;1
22160;890;2
22161;603;1
22162;932;1
22163;882;1
22164;720;1
22165;574;1
22165;882;1
22166;446;1
22166;867;1
22167;46;1
22167;603;1
22167;882;1
22167;890;1
22168;814;1
22169;548;1
22170;882;2
22171;882;1
22171;1033;1
22172;827;1
22173;166;1
22173;882;1
22173;890;1
22174;890;1
22174;1130;1
22175;233;1
22175;1150;1
22176;1125;1
22177;1130;1
22178;882;1
22179;1125;2
22180;226;1
22181;1039;1
22182;36;1
22183;1065;4
22184;914;1
22184;1125;1
22185;548;1
22185;917;1
22186;882;1
22186;1085;1
22187;570;1
22187;1141;1
22188;882;2
22188;1125;1
22189;570;1
22189;882;1
22190;560;1
22190;882;1
22190;1132;1
22191;570;1
22192;226;1
22193;446;3
22193;570;2
22193;859;1
22194;882;1
22195;440;1
22196;882;1
22197;570;2
22198;46;1
22198;882;1
22198;1127;1
22199;570;2
22200;446;1
22201;890;1
22202;887;1
22203;36;1
22204;450;1
22204;774;1
22204;814;1
22205;1154;4
22206;882;2
22207;1026;1
22208;1124;1
22208;1154;4
22209;907;1
22210;780;1
22211;964;1
22212;46;1
22212;882;2
22213;890;1
22214;46;1
22214;177;1
22214;882;1
22215;226;1
22216;233;1
22216;1125;1
22217;1071;1
22218;1071;1
22219;1125;1
22220;969;1
22221;882;1
22222;440;1
22223;753;1
22223;882;1
22224;701;1
22225;363;2
22225;734;1
22226;46;1
22226;882;1
22227;981;1
22228;96;1
22228;997;1
22229;177;1
22229;794;1
22229;882;1
22230;1140;1
22231;114;1
22231;212;1
22231;882;1
22232;882;1
22233;953;1
22233;1130;1
22234;574;1
22234;882;1
22235;882;1
22236;46;1
22237;1139;1
22238;882;1
22239;1033;1
22240;778;1
22240;890;1
22241;257;1
22241;882;1
22241;1071;1
22242;882;1
22243;882;1
22244;233;1
22244;882;1
22245;768;1
22246;1125;1
22247;89;1
22248;603;1
22248;882;1
22249;887;1
22250;778;1
22251;946;1
22252;574;1
22253;46;1
22253;780;1
22254;882;1
22255;882;1
22255;913;1
22256;1125;1
22257;882;1
22257;1003;1
22258;986;1
22259;363;1
22259;774;1
22259;924;1
22260;907;1
22260;1154;1
22261;43;1
22261;46;1
22262;882;1
22263;882;2
22263;945;1
22263;1149;1
22264;298;1
22265;1139;1
22266;882;1
22267;882;1
22267;917;1
22268;1033;1
22269;177;1
22270;363;1
22270;953;1
22271;890;1
22272;46;1
22273;1026;1
22274;569;1
22275;1140;1
22276;749;1
22277;867;1
22277;882;1
22277;1154;1
22278;548;1
22279;1026;1
22280;658;1
22281;1154;2
22282;658;-1
22283;1146;1
22284;1026;1
22285;882;1
22286;1146;1
22287;1125;1
22288;182;1
22288;1124;1
22289;1146;1
22290;866;1
22291;1146;1
22292;446;1
22292;822;1
22293;1028;1
22294;413;1
22295;446;1
22295;1026;1
22296;1146;1
22297;1125;1
22298;1146;1
22299;446;1
22299;548;1
22300;985;1
22301;208;2
22301;373;1
22301;1126;1
22301;1146;1
22302;1146;1
22303;43;1
22303;787;1
22304;1146;2
22305;569;1
22305;1146;1
22306;222;2
22306;866;1
22307;727;1
22307;890;1
22308;43;1
22309;1146;2
22310;778;1
22311;1125;1
22312;890;1
22313;208;2
22314;1033;1
22315;121;1
22315;208;1
22316;1146;1
22317;363;1
22317;797;1
22318;890;1
22319;43;1
22319;901;1
22320;1150;1
22321;1146;2
22322;551;1
22322;890;1
22323;222;1
22324;1088;1
22325;1140;1
22326;1136;1
22327;1125;1
22327;1139;1
22328;208;1
22329;326;1
22329;890;1
22330;1148;1
22331;781;1
22332;446;1
22332;853;1
22333;1146;2
22334;932;1
22335;950;1
22336;850;1
22336;1125;1
22337;904;1
22338;904;1
22339;904;1
22340;787;1
22341;904;1
22342;496;1
22343;43;1
22343;904;1
22344;432;1
22344;904;1
22345;904;1
22345;1026;1
22346;877;1
22347;1090;1
22347;1124;1
22348;1071;1
22349;856;1
22350;21;1
22351;788;1
22351;970;1
22352;904;1
22353;814;1
22354;46;1
22355;814;1
22356;905;1
22357;887;1
22358;384;1
22358;794;1
22358;904;1
22358;977;1
22358;1082;2
22359;904;1
22359;924;1
22360;904;4
22361;50;1
22362;222;1
22363;904;1
22364;904;1
22364;944;1
22364;948;1
22365;1033;1
22366;304;1
22367;779;1
22367;904;1
22368;46;1
22368;257;1
22368;904;1
22369;747;1
22370;36;1
22371;904;1
22372;932;1
22373;904;1
22374;1125;1
22375;904;1
22376;890;1
22376;990;1
22377;1082;1
22378;904;1
22378;905;1
22379;904;1
22380;907;1
22381;853;1
22382;450;1
22382;904;1
22383;1119;1
22384;1124;1
22384;1144;1
22385;363;1
22385;838;1
22386;904;1
22387;36;1
22388;36;1
22389;805;1
22389;904;1
22390;574;1
22390;904;1
22391;904;2
22391;1061;1
22392;904;1
22393;858;1
22394;890;1
22395;904;1
22396;890;1
22396;905;1
22397;904;1
22397;917;2
22398;1039;1
22399;904;1
22399;957;1
22400;497;1
22401;838;1
22401;1145;1
22402;795;1
22403;1075;1
22404;1124;1
22404;1144;1
22405;904;1
22406;446;1
22407;1146;1
22408;124;1
22408;1040;1
22409;904;1
22409;932;1
22409;1146;1
22410;932;-1
22411;932;1
22412;81;1
22413;46;1
22413;222;1
22413;226;1
22414;1028;1
22414;1146;1
22415;907;1
22416;932;1
22417;904;1
22418;355;1
22418;804;1
22419;792;1
22420;1061;1
22421;1146;1
22422;907;1
22423;1146;1
22424;1043;1
22425;904;1
22426;1150;1
22427;1039;1
22428;43;1
22429;1003;1
22430;1049;1
22431;446;1
22432;177;1
22432;440;1
22433;904;1
22433;941;1
22433;1026;1
22434;43;1
22434;378;1
22434;904;1
22435;78;1
22436;92;1
22436;440;1
22436;446;1
22436;970;1
22436;986;1
22437;244;1
22438;1026;2
22439;1146;1
22440;43;1
22440;1124;1
22441;898;1
22442;853;1
22443;548;3
22443;753;1
22444;43;1
22444;1003;1
22445;1122;1
22446;267;1
22447;497;1
22447;778;1
22448;905;1
22449;1121;1
22450;446;2
22450;933;1
22450;1140;1
22451;446;1
22451;1026;1
22452;43;1
22452;78;1
22452;208;2
22452;904;1
22452;1026;1
22452;1126;1
22453;132;2
22454;569;1
22455;36;1
22455;244;1
22455;1125;1
22456;1124;1
22457;222;1
22458;1124;1
22459;890;1
22459;904;1
22460;143;2
22461;43;1
22462;440;1
22462;904;1
22462;1110;1
22463;858;1
22464;1026;1
22465;450;1
22465;905;1
22466;450;1
22467;864;1
22467;1124;1
22468;208;2
22468;997;1
22469;904;1
22470;904;1
22470;997;1
22471;964;1
22472;948;1
22473;904;1
22474;1079;1
22474;1125;1
22475;814;1
22475;898;1
22476;36;2
22477;904;1
22478;1036;1
22479;904;2
22480;781;1
22480;1039;1
22481;43;1
22481;753;1
22481;792;1
22482;208;1
22483;1125;1
22484;363;1
22485;1146;2
22486;450;1
22486;898;1
22486;905;1
22487;905;1
22488;904;1
22489;858;1
22489;904;1
22490;904;1
22490;1125;1
22491;1036;1
22492;859;1
22492;905;1
22493;1108;1
22494;1071;1
22495;856;1
22495;933;1
22496;208;1
22496;1028;1
22496;1080;1
22497;1090;1
22498;904;1
22499;898;1
22499;904;2
22500;208;2
22501;46;1
22501;904;1
22502;887;1
22503;1022;1
22503;1040;1
22504;204;1
22505;997;1
22506;856;1
22507;941;1
22508;950;1
22509;814;2
22509;924;1
22509;990;1
22510;326;1
22511;46;1
22511;904;1
22512;46;1
22512;904;1
22512;956;1
22513;117;1
22514;805;1
22515;904;1
22516;446;1
22516;1089;1
22517;43;1
22517;856;1
22517;1071;1
22518;814;1
22518;1026;1
22519;612;1
22520;905;1
22521;1146;1
22522;1125;2
22523;1066;1
22524;754;1
22525;612;1
22526;930;1
22527;1146;1
22528;222;1
22529;1066;2
22530;754;1
22531;450;1
22531;1071;1
22532;804;1
22533;905;1
22534;1146;2
22535;905;1
22536;96;1
22536;1146;1
22537;769;1
22538;612;1
22538;1026;1
22539;1146;1
22540;446;1
22541;903;1
22542;890;1
22543;794;1
22543;1146;2
22544;1026;1
22545;244;1
22546;46;1
22546;907;1
22547;43;1
22548;446;1
22548;652;1
22549;446;1
22549;734;1
22549;1124;1
22550;1146;1
22550;1160;1
22551;1146;1
22552;1146;1
22553;53;1
22554;1158;1
22555;805;1
22556;1026;1
22556;1157;1
22557;302;1
22558;1138;1
22559;1146;1
22560;302;1
22561;1146;1
22561;1158;1
22562;1146;1
22563;1066;4
22563;1124;1
22564;117;1
22564;890;1
22565;917;1
22565;1066;1
22565;1124;1
22566;631;1
22567;1146;1
22568;446;3
22568;1033;1
22569;46;1
22569;917;2
22570;446;1
22570;907;1
22571;222;1
22571;1039;1
22572;1125;1
22573;907;1
22574;446;1
22575;1146;1
22576;907;1
22577;1026;1
22577;1071;2
22578;867;1
22579;702;1
22579;1146;1
22580;788;1
22581;1026;1
22582;792;1
22582;1146;1
22583;446;1
22584;363;1
22585;1146;1
22586;1022;1
22586;1124;1
22587;1146;1
22588;1074;2
22588;1164;1
22589;774;1
22589;1146;1
22590;496;2
22590;890;1
22590;1026;1
22590;1126;1
22590;1155;1
22591;1156;1
22592;1162;1
22593;1146;1
22594;277;1
22595;569;1
22596;1146;1
22597;244;1
22597;1039;1
22598;890;1
22599;446;1
22600;1161;1
22601;1057;1
22602;1026;1
22603;12;1
22604;1164;1
22605;1157;1
22606;1026;1
22607;1064;1
22607;1146;1
22608;887;1
22608;1146;1
22609;1157;1
22610;991;1
22610;1071;1
22611;496;2
22612;446;2
22613;1124;1
22614;1146;1
22615;450;1
22615;1146;1
22616;1033;1
22617;446;1
22617;753;1
22617;1157;1
22618;1146;2
22619;1071;1
22620;1146;1
22621;1157;2
22622;914;1
22622;1125;1
22623;1003;1
22624;1004;1
22625;734;1
22626;222;1
22627;53;1
22627;855;1
22627;1163;1
22628;774;1
22629;363;1
22630;734;1
22631;1071;2
22632;1155;1
22633;92;1
22634;1074;2
22635;177;1
22635;612;1
22635;1124;1
22636;1071;1
22636;1079;1
22636;1124;1
22637;1071;1
22638;1077;1
22639;1071;1
22640;1125;1
22641;1163;1
22642;1071;1
22643;754;1
22644;569;1
22645;1127;1
22646;574;1
22647;1071;1
22647;1161;1
22648;1125;1
22648;1127;1
22649;997;1
22650;1077;1
22651;363;1
22652;69;2
22653;890;1
22654;910;1
22655;838;1
22656;1157;1
22657;788;1
22658;907;1
22659;53;1
22659;862;1
22659;1074;1
22660;1155;1
22661;1124;1
22662;1074;1
22663;496;1
22664;92;1
22665;814;1
22666;1033;1
22667;326;1
22667;1163;1
22668;1125;1
22669;569;1
22670;907;1
22671;446;1
22672;446;1
22673;96;1
22673;383;1
22674;882;1
22674;956;1
22675;882;1
22676;890;1
22677;882;1
22678;1077;1
22679;882;1
22680;814;1
22681;1134;1
22682;363;1
22682;774;1
22682;797;1
22683;42;1
22683;754;1
22684;1012;1
22685;446;1
22685;945;1
22686;553;1
22686;814;1
22687;418;1
22688;1126;1
22689;956;1
22690;859;1
22691;222;1
22691;226;1
22691;830;1
22691;1076;1
22692;932;1
22693;92;1
22694;882;1
22694;930;1
22695;882;1
22696;1166;1
22697;72;1
22697;882;1
22697;1162;1
22698;658;1
22699;1163;1
22700;53;1
22700;446;1
22701;956;1
22702;882;1
22702;887;1
22703;882;1
22704;904;1
22704;1148;1
22704;1158;1
22705;904;1
22705;905;1
22705;1160;1
22706;1033;1
22707;1167;1
22708;1061;1
22709;814;1
22709;1166;1
22710;1068;1
22710;1125;3
22711;1150;1
22712;166;1
22712;574;1
22712;882;2
22713;302;1
22713;1039;1
22714;986;1
22715;1158;1
22716;680;1
22717;780;1
22718;1125;1
22719;1125;1
22720;904;1
22720;1150;1
22721;904;1
22722;1166;1
22723;904;1
22723;1161;1
22724;208;1
22724;862;1
22725;917;1
22726;1157;1
22727;905;2
22727;1166;1
22728;1156;1
22729;890;1
22729;907;1
22730;69;1
22731;497;1
22731;882;2
22731;1167;1
22732;1167;1
22733;805;1
22733;917;1
22734;887;1
22735;652;1
22735;882;1
22736;1167;1
22737;1035;1
22738;882;1
22739;639;1
22739;1166;1
22740;166;1
22741;882;1
22742;302;1
22742;1168;1
22743;1160;1
22744;208;2
22744;907;1
22744;1100;1
22745;856;1
22746;208;1
22746;744;1
22746;1170;1
22747;1170;1
22748;497;1
22748;882;1
22749;890;1
22749;1126;1
22749;1170;1
22750;1170;1
22751;208;2
22752;1061;1
22753;890;2
22754;36;1
22755;460;1
22755;574;1
22756;1043;1
22757;882;1
22757;1170;1
22758;882;1
22758;1170;1
22759;1170;1
22760;882;1
22761;1167;1
22762;882;1
22763;882;1
22763;1170;1
22764;882;1
22765;917;3
22766;882;1
22766;1084;1
22767;882;1
22768;890;1
22769;1156;1
22770;882;1
22770;1167;1
22771;115;1
22771;1150;1
22772;838;1
22773;882;1
22774;130;1
22774;182;1
22774;907;1
22775;882;1
22776;882;1
22777;882;1
22778;1071;2
22778;1130;1
22779;1068;1
22780;446;1
22781;905;1
22782;1036;1
22783;1157;2
22783;1167;1
22784;1157;1
22785;904;1
22785;1036;1
22786;904;2
22787;130;1
22787;1168;1
22788;904;1
22788;932;1
22789;904;1
22790;904;1
22791;1157;2
22792;208;2
22793;446;1
22794;904;1
22795;1157;1
22796;169;1
22796;446;1
22797;904;1
22798;904;1
22799;1157;2
22800;887;1
22800;904;1
22801;887;1
22801;904;2
22802;904;3
22802;917;1
22802;1157;1
22803;1022;1
22804;917;1
22805;166;1
22806;904;1
22807;905;1
22808;904;1
22809;904;4
22810;469;1
22811;887;1
22811;904;1
22812;904;2
22813;904;1
22814;740;1
22815;904;1
22816;81;1
22816;904;2
22817;1028;1
22817;1170;1
22818;21;1
22819;1068;1
22819;1168;1
22820;1068;1
22820;1171;1
22821;898;1
22821;904;1
22822;905;1
22823;904;1
22824;987;1
22825;907;1
22826;904;1
22826;1170;1
22827;887;1
22828;1031;1
22829;930;1
22830;69;1
22830;904;1
22830;1162;1
22830;1168;1
22831;867;1
22832;904;2
22833;904;2
22834;1157;-1
22835;1068;1
22836;497;1
22837;1061;1
22837;1074;2
22837;1100;1
22838;904;1
22838;905;1
22839;177;1
22839;208;2
22840;166;1
22840;904;1
22841;905;1
22842;115;1
22842;208;1
22842;277;1
22843;43;2
22843;778;1
22844;43;1
22845;43;1
22845;701;1
22846;222;1
22846;1021;1
22847;1094;1
22848;1159;1
22849;904;1
22850;548;2
22851;446;1
22851;1170;1
22852;1157;1
22852;1170;1
22853;907;1
22854;1033;1
22855;166;1
22855;904;1
22856;904;1
22857;917;1
22858;1173;1
22859;1137;1
22860;407;1
22861;904;1
22862;1170;1
22863;917;1
22864;830;1
22864;1171;1
22865;904;2
22865;907;1
22866;928;1
22867;904;1
22868;887;1
22868;905;1
22869;43;1
22869;497;1
22869;1074;2
22870;363;1
22870;574;1
22871;930;1
22872;222;1
22873;574;1
22874;904;1
22875;446;1
22876;967;1
22876;1157;2
22877;639;1
22878;904;1
22878;1084;1
22879;1089;1
22880;363;1
22880;603;1
22880;754;1
22880;853;1
22881;548;1
22881;1156;1
22882;904;1
22883;96;1
22884;166;1
22885;1123;1
22886;1028;1
22887;496;1
22887;1071;1
22888;603;1
22889;1124;1
22890;603;1
22891;1175;1
22892;1074;2
22893;1160;1
22894;917;2
22895;904;1
22896;904;1
22897;904;1
22897;941;1
22897;956;1
22898;1125;1
22899;1181;1
22900;904;2
22900;917;1
22901;603;1
22902;838;1
22903;767;1
22904;904;1
22905;1170;1
22906;43;1
22906;904;1
22907;43;1
22908;1081;1
22909;904;1
22910;1160;1
22911;208;1
22911;940;1
22912;904;1
22913;907;1
22914;904;1
22915;853;1
22916;1125;1
22917;830;1
22917;1156;1
22918;774;1
22918;904;1
22919;1185;1
22920;115;1
22920;1157;2
22921;496;2
22921;497;1
22922;130;1
22922;517;2
22923;517;-2
22924;1124;2
22924;1175;2
22925;907;1
22926;1171;1
22926;1182;1
22927;1169;1
22928;115;1
22928;446;1
22929;853;1
22930;904;1
22931;904;1
22931;1081;1
22931;1157;2
22932;838;1
22933;904;1
22934;904;1
22934;1071;1
22935;1124;1
22936;43;1
22936;904;1
22937;1185;1
22938;1039;1
22938;1181;1
22939;882;1
22940;882;1
22941;43;1
22942;115;1
22943;43;1
22943;890;1
22943;986;1
22944;1033;1
22944;1061;1
22944;1125;1
22945;882;1
22946;930;1
22947;882;1
22947;890;1
22948;43;1
22948;799;1
22948;890;1
22949;701;1
22950;936;1
22951;904;1
22952;43;1
22953;853;1
22954;780;1
22955;853;1
22956;496;1
22956;532;1
22957;499;1
22958;36;1
22958;532;1
22959;882;1
22960;913;1
22960;1187;1
22961;43;1
22961;1125;3
22961;1187;1
22962;890;1
22962;917;1
22963;115;1
22963;446;1
22964;904;3
22964;913;1
22964;1187;1
22965;1186;1
22965;1187;3
22966;853;1
22966;890;1
22967;574;1
22968;882;1
22969;780;1
22970;603;1
22971;128;1
22971;1125;1
22972;1170;2
22973;166;1
22973;890;1
22974;1187;1
22975;1003;1
22975;1187;1
22976;1183;1
22977;43;1
22977;956;1
22978;1123;1
22978;1157;2
22979;1061;1
22980;548;1
22981;363;1
22981;853;1
22982;1013;1
22983;1125;1
22984;838;1
22984;950;1
22984;1125;1
22985;1036;1
22986;208;1
22986;1187;2
22987;882;1
22988;115;1
22988;446;1
22989;1125;2
22990;853;1
22991;1187;1
22992;805;1
22992;882;1
22992;1025;1
22993;130;1
22993;226;1
22994;115;1
22994;208;1
22994;940;1
22995;92;1
22996;913;1
22997;882;1
22997;1146;1
22998;130;1
22998;226;1
22999;890;1
23000;90;1
23000;882;2
23000;890;1
23001;603;2
23002;1187;1
23003;1192;1
23004;1187;1
23004;1192;1
23005;890;1
23006;652;1
23007;497;1
23007;1187;1
23008;446;1
23008;1178;1
23009;21;1
23010;208;2
23010;930;1
23010;940;1
23010;1162;1
23011;446;1
23012;932;1
23013;1192;1
23014;1128;1
23015;888;1
23015;928;1
23016;1061;1
23017;363;1
23018;43;1
23019;754;1
23019;907;1
23020;1036;1
23021;1192;1
23022;882;1
23023;208;1
23023;446;1
23023;652;1
23023;940;1
23024;43;1
23024;882;1
23024;1026;1
23025;117;1
23025;882;1
23026;1192;1
23027;1189;1
23028;166;1
23028;1179;1
23029;446;1
23029;1121;1
23030;115;1
23030;1083;1
23031;53;1
23032;882;1
23033;1076;1
23034;895;1
23035;696;1
23036;1187;1
